Customer,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,policy_type_id,policy_lvl_id,state_id
GA71186,13464.60289,No,Basic,High School or Below,1/6/11,Employed,M,83392,Urban,Married,112,20,34,0,2,Offer1,Agent,523.688037,SUV,Medsize,2,7,3
KL65897,6331.338496,No,Extended,Bachelor,2/21/11,Unemployed,F,0,Rural,Married,87,3,82,0,3,Offer1,Branch,94.714302,Two-Door Car,Medsize,2,7,4
CF15086,3838.113442,No,Extended,College,1/11/11,Employed,M,76375,Rural,Married,96,21,81,0,1,Offer2,Branch,138.423414,Four-Door Car,Medsize,2,2,4
HG40729,11274.91011,No,Premium,College,2/11/11,Unemployed,M,0,Suburban,Single,114,22,39,0,2,Offer1,Branch,820.8,Four-Door Car,Small,2,2,5
VP55618,6052.003301,No,Extended,College,2/5/11,Employed,M,32330,Suburban,Divorced,79,16,27,1,9,Offer1,Branch,379.2,Four-Door Car,Medsize,1,1,4
ZL23478,33451.7935,No,Extended,Bachelor,2/11/11,Employed,F,85689,Urban,Married,92,5,8,0,2,Offer1,Agent,237.946822,Four-Door Car,Small,1,1,4
EY75197,5611.926939,No,Premium,Bachelor,1/24/11,Unemployed,F,0,Suburban,Single,158,5,59,0,1,Offer3,Agent,1137.6,SUV,Medsize,2,2,2
SF11920,5607.253592,No,Basic,College,2/25/11,Employed,F,39507,Urban,Married,70,32,17,0,5,Offer1,Web,283.743206,Two-Door Car,Medsize,1,6,2
DY57308,8835.159206,No,Basic,Bachelor,1/18/11,Employed,F,22373,Urban,Married,112,11,59,0,8,Offer1,Branch,419.750892,SUV,Small,2,4,4
HP73832,3796.547659,No,Extended,College,1/17/11,Employed,F,20217,Suburban,Married,96,16,30,2,1,Offer2,Web,513.306893,Four-Door Car,Medsize,2,4,4
WP58797,3936.785538,No,Basic,Bachelor,2/28/11,Disabled,M,19245,Suburban,Married,106,28,61,0,1,Offer3,Web,508.8,SUV,Large,2,2,5
ZM33786,37150.82945,No,Basic,High School or Below,1/12/11,Disabled,F,17774,Rural,Married,108,0,64,0,2,Offer3,Call Center,116.257094,SUV,Medsize,2,7,2
LY19199,4815.532839,No,Basic,Bachelor,1/26/11,Employed,M,80355,Rural,Divorced,62,26,33,1,3,Offer1,Branch,83.390706,Two-Door Car,Medsize,1,1,5
IX60436,2853.370449,No,Basic,Bachelor,1/29/11,Employed,M,65099,Suburban,Married,73,8,19,2,1,Offer2,Branch,350.4,Four-Door Car,Medsize,3,8,2
UK29448,2467.459952,No,Basic,Bachelor,1/1/11,Unemployed,M,0,Suburban,Single,73,29,14,0,1,Offer1,Agent,525.6,Two-Door Car,Medsize,2,7,5
QA49556,5200.22777,No,Basic,Master,1/31/11,Employed,M,23401,Suburban,Single,66,17,34,0,3,Offer4,Web,316.8,Four-Door Car,Medsize,2,7,1
ST78006,4594.263722,No,Basic,High School or Below,1/1/11,Unemployed,F,0,Rural,Married,63,11,10,1,3,Offer4,Call Center,139.331764,Four-Door Car,Medsize,2,7,5
KD63903,8586.662939,No,Basic,College,2/27/11,Unemployed,M,0,Suburban,Married,118,6,32,0,5,Offer3,Call Center,566.4,SUV,Medsize,2,4,2
GV62858,4091.934934,No,Premium,Bachelor,2/23/11,Employed,F,38692,Suburban,Married,102,16,8,0,1,Offer1,Web,502.443591,Four-Door Car,Medsize,2,2,4
DN66715,5181.620895,Yes,Basic,Master,2/3/11,Employed,F,97131,Suburban,Married,64,5,80,0,6,Offer2,Agent,307.2,Four-Door Car,Small,2,2,4
LU30834,14230.3242,No,Basic,Bachelor,2/22/11,Employed,F,78046,Suburban,Divorced,119,22,91,2,2,Offer1,Call Center,759.119999,SUV,Small,2,2,5
HN35280,2446.664534,No,Basic,Bachelor,2/13/11,Employed,M,82225,Suburban,Divorced,61,24,27,0,1,Offer2,Web,292.8,Two-Door Car,Medsize,2,2,2
DG21323,4758.564558,No,Basic,High School or Below,2/13/11,Unemployed,F,0,Suburban,Single,64,29,36,0,9,Offer3,Branch,607.733606,Four-Door Car,Medsize,2,2,4
KD16729,6645.928117,No,Extended,College,1/25/11,Employed,M,21144,Urban,Married,86,6,98,0,8,Offer1,Branch,391.446775,Two-Door Car,Medsize,2,7,3
WO17738,8717.851882,No,Premium,High School or Below,1/15/11,Employed,F,36645,Suburban,Single,112,21,50,0,7,Offer2,Agent,614.082146,Four-Door Car,Large,1,1,5
VB22338,4110.620178,No,Basic,High School or Below,1/3/11,Employed,M,31842,Urban,Single,108,7,31,0,1,Offer4,Agent,406.348084,SUV,Small,3,9,3
JU66696,9810.407902,No,Extended,Master,2/20/11,Unemployed,F,0,Suburban,Married,131,15,90,0,8,Offer3,Branch,628.8,Sports Car,Large,1,3,4
AE60813,4993.025273,No,Basic,College,2/17/11,Employed,F,75090,Rural,Married,63,10,67,1,7,Offer4,Branch,101.34165,Four-Door Car,Medsize,2,2,5
AS99827,4463.607161,No,Basic,Bachelor,2/12/11,Unemployed,F,0,Suburban,Single,62,15,95,0,6,Offer1,Branch,567.343266,Four-Door Car,Medsize,2,4,5
XQ80738,2895.213818,No,Basic,High School or Below,2/5/11,Employed,F,72014,Urban,Married,72,24,58,0,1,Offer2,Agent,188.204234,Four-Door Car,Medsize,2,4,5
KX82226,3185.17031,No,Extended,High School or Below,2/20/11,Medical Leave,M,13512,Suburban,Single,92,14,24,0,1,Offer4,Call Center,441.6,Two-Door Car,Medsize,2,2,2
MA43940,9343.198788,No,Basic,High School or Below,2/13/11,Employed,M,75909,Suburban,Married,117,23,77,0,3,Offer3,Branch,561.6,Sports Car,Medsize,3,9,5
JL93248,7296.535053,No,Basic,High School or Below,2/12/11,Disabled,F,18884,Suburban,Divorced,64,21,90,0,2,Offer1,Branch,307.2,Four-Door Car,Small,2,2,5
PY98628,5568.947534,Yes,Extended,High School or Below,1/1/11,Unemployed,M,0,Suburban,Single,79,21,53,1,7,Offer1,Agent,407.440238,Two-Door Car,Medsize,2,7,2
GX32768,7627.026893,No,Basic,Bachelor,1/4/11,Unemployed,F,0,Suburban,Single,74,1,52,1,2,Offer1,Agent,807.279979,Four-Door Car,Medsize,1,3,5
AM89558,4636.54647,Yes,Basic,College,1/1/11,Retired,M,26802,Suburban,Married,66,7,43,1,5,Offer2,Agent,316.8,Two-Door Car,Medsize,1,1,3
EL41362,5329.12883,No,Basic,College,2/11/11,Employed,F,99839,Suburban,Married,66,17,12,0,3,Offer3,Agent,468.203397,Four-Door Car,Small,2,7,4
XK91603,2478.235474,No,Basic,College,2/4/11,Employed,F,24186,Suburban,Single,64,8,11,0,1,Offer2,Agent,307.2,Four-Door Car,Medsize,2,7,4
MG77033,5522.769962,No,Basic,College,2/15/11,Employed,M,46971,Rural,Married,69,26,21,0,3,Offer1,Agent,120.109061,Four-Door Car,Large,1,1,4
OM70085,8586.528213,No,Extended,Bachelor,2/7/11,Unemployed,F,0,Suburban,Single,83,29,13,0,2,Offer2,Agent,483.577807,Four-Door Car,Medsize,2,7,5
NB57112,8104.503269,No,Basic,Bachelor,2/22/11,Unemployed,F,0,Suburban,Single,117,24,8,1,6,Offer2,Agent,842.4,Sports Car,Medsize,2,7,5
WH60140,2356.702311,No,Basic,Bachelor,1/19/11,Unemployed,M,0,Suburban,Single,69,22,11,0,1,Offer2,Call Center,496.8,Two-Door Car,Small,2,7,2
FV92759,2004.350666,Yes,Basic,College,2/22/11,Unemployed,F,0,Suburban,Divorced,66,16,35,4,1,Offer1,Branch,316.8,Four-Door Car,Small,2,2,5
YW85018,2810.464447,Yes,Basic,Bachelor,2/27/11,Employed,M,26790,Suburban,Married,71,4,41,0,1,Offer2,Agent,340.8,Two-Door Car,Medsize,2,4,3
BY84257,2379.614363,No,Basic,College,2/10/11,Unemployed,M,0,Suburban,Single,71,28,15,0,1,Offer4,Branch,747.107317,Four-Door Car,Medsize,3,8,2
JT69863,2410.105206,No,Basic,Bachelor,2/23/11,Medical Leave,M,16258,Suburban,Married,64,13,84,0,1,Offer3,Branch,307.2,Two-Door Car,Medsize,2,7,2
OE15600,2544.969754,No,Basic,College,2/6/11,Employed,M,91169,Rural,Single,65,5,50,0,1,Offer2,Call Center,139.745936,Two-Door Car,Medsize,2,2,4
BU81591,10153.88899,No,Extended,College,2/15/11,Unemployed,M,0,Suburban,Married,90,33,75,0,2,Offer1,Call Center,432.0,Four-Door Car,Large,1,6,4
XL44677,2300.691547,Yes,Basic,Bachelor,1/15/11,Retired,M,25905,Suburban,Divorced,63,21,12,0,1,Offer1,Agent,302.4,Four-Door Car,Large,2,4,4
No73821,10145.44091,No,Extended,High School or Below,1/19/11,Employed,M,44577,Suburban,Single,131,27,7,0,9,Offer2,Branch,640.491537,SUV,Medsize,2,4,5
VJ24328,2599.04158,No,Basic,High School or Below,2/21/11,Employed,M,53021,Suburban,Married,68,28,71,4,1,Offer1,Agent,326.4,Four-Door Car,Medsize,2,7,5
XW63353,6689.022728,Yes,Extended,High School or Below,2/13/11,Employed,M,56980,Suburban,Married,84,33,70,0,7,Offer2,Agent,599.000883,Two-Door Car,Medsize,2,2,5
JZ31045,2721.589169,No,Basic,College,2/4/11,Employed,F,97719,Urban,Married,67,6,82,0,1,Offer3,Branch,318.660896,Four-Door Car,Medsize,2,2,4
UM27359,7524.88292,No,Basic,Bachelor,2/15/11,Employed,M,49530,Urban,Married,63,8,64,0,2,Offer2,Web,278.24204,Four-Door Car,Medsize,2,4,2
ND71187,9487.721906,No,Extended,Master,2/26/11,Employed,M,56233,Suburban,Married,79,30,61,0,2,Offer1,Agent,558.746277,Four-Door Car,Large,1,3,2
YR63096,5977.78537,No,Basic,High School or Below,1/14/11,Employed,F,79140,Suburban,Married,74,9,59,0,9,Offer1,Agent,487.930161,Four-Door Car,Small,1,1,3
SN21895,6411.117312,No,Extended,Bachelor,2/27/11,Medical Leave,F,13088,Suburban,Married,82,29,77,0,3,Offer1,Agent,393.6,Four-Door Car,Small,2,2,2
FY90924,2944.180861,No,Basic,High School or Below,1/5/11,Employed,F,73601,Urban,Married,73,10,42,0,1,Offer2,Agent,339.938915,Four-Door Car,Medsize,2,2,2
CN30964,6685.797205,No,Extended,Bachelor,2/26/11,Employed,F,31517,Suburban,Married,84,33,74,2,3,Offer4,Agent,604.8,Two-Door Car,Small,2,2,4
BN14307,4692.660787,No,Basic,College,2/2/11,Unemployed,M,0,Suburban,Single,69,24,23,0,8,Offer2,Call Center,549.271947,Two-Door Car,Medsize,2,7,5
XG35514,4502.667305,No,Basic,High School or Below,2/19/11,Unemployed,M,0,Suburban,Single,69,28,29,2,3,Offer3,Branch,496.8,Four-Door Car,Medsize,2,2,4
RL28918,16504.96173,No,Basic,High School or Below,2/21/11,Employed,M,42148,Urban,Married,104,4,29,0,2,Offer3,Branch,366.978793,SUV,Small,2,4,4
SR74929,9460.17545,No,Extended,High School or Below,1/22/11,Unemployed,F,0,Suburban,Single,133,23,32,0,6,Offer1,Call Center,1443.455106,SUV,Medsize,2,4,5
HK93338,7931.722181,No,Basic,High School or Below,2/20/11,Disabled,F,23769,Suburban,Divorced,69,18,14,0,2,Offer1,Branch,470.097411,Four-Door Car,Medsize,2,7,1
QR53727,7974.390276,No,Basic,High School or Below,2/28/11,Unemployed,F,0,Suburban,Single,109,5,64,0,4,Offer1,Web,523.2,SUV,Medsize,2,2,2
SQ35375,5054.334903,No,Basic,Doctor,2/20/11,Employed,F,22241,Suburban,Married,63,1,1,0,6,Offer2,Web,343.159148,Four-Door Car,Medsize,2,2,5
UD77728,5657.806998,No,Basic,Bachelor,2/26/11,Employed,F,23550,Urban,Married,72,17,3,0,3,Offer2,Agent,222.751524,Four-Door Car,Medsize,2,2,2
GP13187,14917.33495,No,Basic,Master,1/12/11,Unemployed,F,0,Suburban,Married,190,1,36,0,3,Offer1,Branch,1368.0,Luxury Car,Medsize,2,2,4
AQ70619,13046.65319,No,Basic,High School or Below,1/8/11,Employed,M,71024,Urban,Married,65,26,96,1,2,Offer1,Agent,266.640638,Four-Door Car,Medsize,1,1,4
IP65887,38410.59556,No,Basic,Bachelor,2/26/11,Employed,F,71644,Suburban,Married,105,19,83,0,2,Offer1,Call Center,504.0,SUV,Medsize,1,1,5
KS98084,5069.071361,No,Basic,Master,2/7/11,Employed,F,50363,Rural,Married,63,24,40,0,8,Offer3,Agent,12.744774,Four-Door Car,Medsize,2,2,4
QU55718,10978.7834,No,Extended,Bachelor,2/12/11,Employed,F,92914,Suburban,Married,136,24,55,0,8,Offer1,Agent,979.2,Sports Car,Large,2,4,4
TS31417,39769.55524,No,Basic,College,1/26/11,Medical Leave,M,16645,Suburban,Married,117,19,92,0,2,Offer1,Web,696.9628,SUV,Medsize,2,2,1
QG83213,6559.34766,No,Extended,College,2/27/11,Unemployed,M,0,Suburban,Single,94,7,8,0,6,Offer2,Agent,451.2,Four-Door Car,Small,2,7,4
SA40041,5749.883799,No,Basic,Bachelor,2/22/11,Employed,F,22814,Suburban,Divorced,73,16,59,0,9,Offer2,Agent,360.773462,Four-Door Car,Small,2,2,1
MC36247,16473.16905,Yes,Basic,Bachelor,2/24/11,Retired,M,22828,Suburban,Married,106,11,54,0,2,Offer1,Agent,508.8,SUV,Medsize,2,7,5
FO13070,5780.182197,Yes,Basic,High School or Below,2/26/11,Employed,M,51066,Suburban,Single,74,23,0,0,8,Offer2,Call Center,787.993313,Four-Door Car,Medsize,2,7,4
VL97142,26200.83423,No,Basic,College,2/22/11,Employed,M,68507,Rural,Married,110,5,29,0,2,Offer3,Agent,140.196942,SUV,Medsize,2,7,5
CI57475,3272.010846,No,Extended,College,1/18/11,Unemployed,F,0,Suburban,Married,87,13,6,0,1,Offer1,Agent,626.4,Four-Door Car,Small,2,7,2
KJ19260,4682.249396,No,Basic,College,2/3/11,Employed,M,37929,Rural,Divorced,61,21,35,0,5,Offer2,Call Center,120.436587,Four-Door Car,Medsize,1,3,2
GN93462,6496.197101,No,Extended,Bachelor,1/22/11,Employed,M,89285,Rural,Married,81,25,3,0,3,Offer2,Call Center,109.032565,Four-Door Car,Medsize,2,2,4
QB86817,7446.812516,No,Extended,High School or Below,1/15/11,Employed,F,98235,Urban,Divorced,93,21,68,0,8,Offer2,Agent,377.422029,Four-Door Car,Medsize,2,4,5
AZ68072,4549.337013,No,Basic,Bachelor,1/24/11,Medical Leave,F,23650,Rural,Married,61,5,10,2,3,Offer1,Agent,14.095914,Four-Door Car,Medsize,2,7,5
MZ43298,5200.076742,No,Extended,Bachelor,2/19/11,Employed,F,90167,Urban,Single,131,31,42,0,1,Offer1,Web,523.733793,SUV,Medsize,1,3,4
KS12490,10594.13249,No,Extended,High School or Below,1/19/11,Employed,M,64669,Suburban,Married,131,22,32,0,6,Offer4,Call Center,628.8,Sports Car,Small,2,2,5
TL18087,3059.282091,No,Extended,Bachelor,2/27/11,Employed,M,65083,Suburban,Married,77,30,68,0,1,Offer2,Web,369.6,Four-Door Car,Medsize,2,7,1
ZT18953,8181.715637,No,Basic,Bachelor,2/14/11,Unemployed,F,0,Suburban,Married,109,25,93,0,4,Offer1,Branch,523.2,SUV,Medsize,1,1,5
EF13716,2697.328799,No,Basic,College,2/14/11,Employed,M,60462,Urban,Married,68,14,10,1,1,Offer1,Agent,216.934983,Four-Door Car,Large,2,2,5
RN87402,10369.3874,No,Basic,College,2/8/11,Unemployed,F,0,Suburban,Married,69,35,50,0,2,Offer1,Branch,454.3585,Four-Door Car,Small,1,3,4
RJ40995,2491.317024,Yes,Basic,Doctor,1/29/11,Employed,M,36631,Rural,Divorced,62,30,77,0,1,Offer1,Agent,67.530904,Four-Door Car,Large,2,7,2
GB47529,5396.372449,No,Extended,High School or Below,2/6/11,Employed,F,40308,Suburban,Divorced,136,4,69,0,1,Offer1,Web,652.8,Sports Car,Medsize,1,1,5
MB63131,4652.886703,No,Basic,Bachelor,2/28/11,Unemployed,F,0,Suburban,Married,64,5,18,1,6,Offer1,Call Center,307.2,Four-Door Car,Medsize,1,3,5
KN57002,9015.915395,No,Extended,Bachelor,1/23/11,Unemployed,M,0,Suburban,Single,130,32,38,0,4,Offer1,Agent,936.0,SUV,Small,1,3,2
DR68556,7857.357595,No,Basic,High School or Below,1/13/11,Employed,M,85067,Urban,Married,65,34,51,0,2,Offer2,Branch,256.242825,Four-Door Car,Medsize,2,2,5
CS70768,6763.181497,No,Basic,High School or Below,1/24/11,Unemployed,F,0,Suburban,Single,64,27,1,0,2,Offer1,Branch,460.8,Four-Door Car,Medsize,2,2,4
XY33610,15695.53941,No,Basic,College,1/27/11,Employed,M,97750,Urban,Divorced,65,15,51,0,2,Offer2,Agent,303.002922,Four-Door Car,Medsize,2,2,1
LO17953,5219.199247,No,Basic,Doctor,2/27/11,Employed,F,38704,Rural,Married,65,10,28,0,9,Offer2,Branch,9.716628,Four-Door Car,Large,2,2,5
LZ35469,2582.408525,Yes,Basic,Bachelor,2/14/11,Employed,F,76731,Urban,Married,64,2,68,0,1,Offer2,Agent,201.455005,Four-Door Car,Medsize,2,7,4
BM27144,7653.283759,No,Basic,College,1/31/11,Employed,F,57446,Rural,Divorced,64,20,30,0,2,Offer1,Agent,77.451706,Four-Door Car,Medsize,2,2,4
EA14700,4966.736817,No,Basic,Bachelor,1/26/11,Unemployed,M,0,Suburban,Single,73,9,83,0,6,Offer2,Call Center,525.6,Two-Door Car,Small,2,2,4
FQ70521,8927.134298,No,Premium,High School or Below,2/11/11,Employed,F,96768,Rural,Married,111,6,65,2,3,Offer2,Agent,2.549986,Four-Door Car,Large,2,4,4
OA99158,21423.63723,Yes,Basic,Bachelor,1/3/11,Unemployed,M,0,Suburban,Married,65,9,31,0,2,Offer2,Agent,312.0,Two-Door Car,Medsize,1,1,4
YS84064,15481.25277,No,Premium,Bachelor,1/5/11,Unemployed,M,0,Suburban,Single,180,29,19,3,2,Offer2,Agent,1296.0,SUV,Medsize,1,1,2
YD45065,8714.922135,Yes,Basic,College,2/21/11,Unemployed,F,0,Suburban,Divorced,118,14,64,0,4,Offer1,Agent,566.4,SUV,Medsize,2,2,5
OC88207,5577.237773,No,Basic,Master,1/13/11,Employed,M,77265,Rural,Married,69,25,10,0,3,Offer2,Branch,170.689399,Two-Door Car,Medsize,3,9,4
IL47644,8860.654206,No,Basic,High School or Below,1/3/11,Employed,F,48736,Urban,Married,111,14,62,0,3,Offer2,Call Center,285.84958,SUV,Medsize,2,4,5
CW27031,13450.95561,No,Extended,High School or Below,2/2/11,Unemployed,F,0,Suburban,Single,126,7,80,0,2,Offer1,Agent,907.2,SUV,Medsize,1,3,1
XX44146,6464.417095,No,Extended,High School or Below,1/26/11,Unemployed,F,0,Suburban,Single,89,33,98,0,3,Offer1,Branch,640.8,Two-Door Car,Small,2,7,4
LH26131,3876.772694,No,Premium,High School or Below,2/8/11,Unemployed,F,0,Suburban,Single,108,2,18,0,1,Offer1,Agent,1099.233361,Two-Door Car,Large,2,7,3
HU94030,10103.65572,No,Extended,High School or Below,1/27/11,Employed,F,46667,Rural,Single,129,27,84,1,3,Offer1,Branch,59.526095,SUV,Large,1,3,2
GP39118,4996.552721,No,Basic,High School or Below,2/17/11,Employed,M,71600,Rural,Married,63,17,43,0,7,Offer2,Call Center,46.158117,Two-Door Car,Medsize,2,7,1
QL80658,3934.712712,No,Extended,High School or Below,1/20/11,Employed,M,84229,Suburban,Married,98,25,20,0,1,Offer4,Branch,470.4,Four-Door Car,Small,2,2,2
LU63980,2219.995914,No,Basic,College,2/22/11,Unemployed,M,0,Suburban,Married,62,0,83,0,1,Offer1,Web,297.6,Two-Door Car,Large,2,4,3
HQ41200,7974.949597,No,Premium,College,2/18/11,Employed,F,26118,Suburban,Divorced,101,30,2,0,9,Offer1,Agent,484.8,Four-Door Car,Medsize,2,2,5
DZ81394,8708.018769,No,Basic,High School or Below,1/3/11,Unemployed,F,0,Suburban,Single,118,20,19,0,3,Offer1,Agent,1380.107186,SUV,Medsize,2,2,5
IN41344,2907.363467,No,Basic,College,1/15/11,Employed,M,24049,Suburban,Married,74,34,80,0,1,Offer4,Branch,491.446146,Four-Door Car,Medsize,2,2,1
QJ22615,4881.299084,No,Basic,Master,2/21/11,Employed,F,37998,Suburban,Married,61,26,27,0,7,Offer2,Call Center,292.8,Four-Door Car,Medsize,3,9,2
FJ24418,3652.666261,No,Extended,Doctor,1/30/11,Unemployed,F,0,Suburban,Married,95,22,80,0,1,Offer4,Agent,456.0,Four-Door Car,Medsize,2,2,2
JR45097,12779.89903,No,Basic,College,1/23/11,Unemployed,M,0,Suburban,Single,184,0,94,0,9,Offer2,Agent,1394.849254,Luxury SUV,Medsize,2,2,5
DT82702,7200.664877,Yes,Basic,College,1/26/11,Unemployed,F,0,Suburban,Married,66,16,77,0,2,Offer2,Agent,316.8,Four-Door Car,Medsize,2,2,2
ME87834,4219.02412,No,Basic,Bachelor,2/20/11,Employed,M,62396,Suburban,Married,107,24,52,0,1,Offer3,Web,693.414133,SUV,Medsize,2,2,5
DB91647,5816.712126,No,Basic,College,2/13/11,Employed,M,99239,Suburban,Single,74,9,14,0,6,Offer4,Web,379.37884,Four-Door Car,Small,2,7,4
UM44109,7908.452072,No,Basic,College,1/24/11,Employed,M,94303,Rural,Married,65,16,9,0,2,Offer2,Call Center,149.688222,Four-Door Car,Medsize,2,2,5
RT22532,3954.344534,Yes,Basic,Bachelor,2/25/11,Disabled,M,18375,Suburban,Married,103,8,50,0,1,Offer1,Branch,535.080276,Sports Car,Large,2,4,2
DU60004,3560.628183,No,Extended,College,1/26/11,Employed,F,76769,Rural,Married,88,6,91,0,1,Offer2,Web,170.106831,Four-Door Car,Medsize,1,3,3
XR17548,5064.127663,No,Basic,High School or Below,2/22/11,Employed,M,78735,Urban,Married,63,32,53,1,6,Offer2,Branch,225.558918,Four-Door Car,Medsize,2,4,5
VR14881,8489.843197,No,Extended,Bachelor,1/27/11,Unemployed,M,0,Suburban,Single,130,3,46,0,3,Offer2,Agent,624.0,Sports Car,Medsize,2,2,5
FS81127,2425.29505,No,Basic,Bachelor,1/3/11,Unemployed,F,0,Suburban,Married,67,3,42,1,1,Offer2,Web,426.006858,Four-Door Car,Medsize,1,1,4
VD19899,27542.36956,No,Premium,Doctor,2/28/11,Employed,F,50494,Urban,Married,114,19,15,0,2,Offer2,Call Center,491.322893,Two-Door Car,Medsize,2,2,4
SP93911,8828.933996,No,Premium,High School or Below,2/23/11,Employed,F,86721,Urban,Divorced,110,20,99,1,3,Offer1,Agent,372.594847,Two-Door Car,Medsize,1,6,4
GH49378,5059.325681,No,Basic,Bachelor,2/18/11,Employed,F,67371,Rural,Married,63,25,14,0,3,Offer2,Web,86.599774,Four-Door Car,Medsize,2,2,4
MZ30958,6715.59268,No,Extended,High School or Below,2/25/11,Retired,M,21835,Suburban,Married,90,6,78,0,7,Offer1,Agent,432.0,Two-Door Car,Medsize,1,3,3
FU55433,2671.817549,No,Basic,High School or Below,2/24/11,Employed,M,62452,Suburban,Married,67,1,9,0,1,Offer2,Branch,407.776546,Two-Door Car,Medsize,1,3,2
SZ14518,8098.96921,No,Basic,College,1/18/11,Unemployed,F,0,Suburban,Divorced,72,15,45,0,2,Offer3,Call Center,518.4,Four-Door Car,Medsize,2,2,4
XI58886,2795.546288,No,Basic,High School or Below,1/9/11,Employed,M,69809,Rural,Married,70,0,60,0,1,Offer2,Branch,111.823103,Two-Door Car,Medsize,2,4,4
NL17031,2972.459706,No,Extended,High School or Below,2/28/11,Unemployed,M,0,Suburban,Single,84,31,28,0,1,Offer2,Agent,604.8,Two-Door Car,Medsize,2,2,1
OB32861,6288.156817,No,Extended,High School or Below,1/21/11,Unemployed,M,0,Suburban,Married,84,14,66,0,3,Offer4,Web,403.2,Two-Door Car,Medsize,3,5,3
AZ84403,61850.18803,No,Extended,College,2/4/11,Unemployed,F,0,Suburban,Married,238,19,29,0,2,Offer3,Branch,1142.4,Luxury SUV,Medsize,2,4,5
PU34934,10394.36269,No,Extended,College,1/23/11,Employed,F,22601,Suburban,Married,88,1,41,0,2,Offer3,Branch,633.6,Four-Door Car,Medsize,2,2,2
WX87964,4935.189986,No,Basic,High School or Below,2/15/11,Employed,M,29560,Suburban,Married,62,21,89,0,7,Offer1,Agent,297.6,Four-Door Car,Medsize,2,2,1
VI12468,35013.54166,No,Extended,Bachelor,2/24/11,Unemployed,F,0,Urban,Married,133,1,85,0,2,Offer2,Branch,532.747291,SUV,Medsize,2,7,5
RC44077,2810.464447,Yes,Basic,Bachelor,2/27/11,Employed,M,26790,Suburban,Married,71,4,41,0,1,Offer2,Agent,340.8,Two-Door Car,Medsize,2,2,4
ZQ48144,3636.943738,No,Extended,Bachelor,1/11/11,Employed,F,34986,Rural,Married,91,7,75,0,1,Offer4,Web,73.839514,Four-Door Car,Medsize,1,1,4
MA83261,2785.418107,No,Basic,High School or Below,1/18/11,Employed,M,66378,Rural,Divorced,71,20,61,0,1,Offer2,Call Center,158.000332,Two-Door Car,Medsize,1,1,2
ER63193,7715.103608,No,Extended,High School or Below,1/25/11,Employed,F,48784,Urban,Married,96,28,86,0,3,Offer1,Branch,252.076899,Four-Door Car,Medsize,1,3,4
XZ34917,5643.802354,No,Basic,Bachelor,1/10/11,Employed,M,41043,Suburban,Married,72,22,60,0,3,Offer2,Call Center,345.6,Four-Door Car,Small,2,2,1
WH36754,19088.34203,No,Basic,College,1/21/11,Employed,F,32775,Urban,Divorced,61,10,73,0,2,Offer1,Branch,251.886847,Four-Door Car,Small,2,4,5
ZG90341,9156.272726,No,Premium,Bachelor,2/7/11,Employed,M,61200,Suburban,Single,118,20,74,0,4,Offer1,Branch,566.4,Four-Door Car,Medsize,2,7,5
KR82385,5454.587929,No,Basic,Master,1/26/11,Employed,M,66334,Suburban,Single,69,25,25,0,4,Offer4,Call Center,331.2,Two-Door Car,Medsize,2,2,4
MC48570,2470.441268,No,Basic,Doctor,2/26/11,Disabled,F,18661,Urban,Married,62,13,74,0,1,Offer2,Web,196.879475,Two-Door Car,Medsize,2,7,2
MP13698,7809.855966,No,Premium,College,1/29/11,Unemployed,F,0,Suburban,Single,111,29,60,0,3,Offer2,Agent,532.8,Two-Door Car,Medsize,2,4,5
JE84351,6938.874476,No,Extended,Bachelor,1/4/11,Employed,M,53133,Suburban,Single,91,11,6,0,9,Offer2,Agent,652.386798,Two-Door Car,Small,2,2,5
BU72276,5318.89664,Yes,Basic,Bachelor,1/12/11,Employed,F,25134,Suburban,Married,67,3,0,0,6,Offer2,Call Center,321.6,Four-Door Car,Small,2,2,4
DC78147,13727.79972,Yes,Extended,College,1/8/11,Unemployed,M,0,Suburban,Single,126,12,4,0,2,Offer1,Agent,604.8,SUV,Medsize,2,7,2
DB17162,5363.405969,No,Basic,High School or Below,2/14/11,Employed,M,64324,Suburban,Married,67,7,67,0,3,Offer3,Branch,321.6,Four-Door Car,Small,2,7,2
