Fecha,ID_Anuncio,Impresiones,Clics,Interacciones,Conversiones,Quartil_25,Quartil_50,Quartil_75,Completado,Spend
2022-12-16,3026,3613,476,661,73,2022,483,100,66,238.39
2022-12-16,3027,4719,866,1591,318,662,398,321,319,346.4
2022-12-16,3028,1401,130,281,56,172,36,6,5,60.27
2022-12-16,3029,2839,1234,3938,1847,435,56,6,4,147.79
2022-12-16,3030,2303,128,166,21,433,50,42,30,38.71
2022-12-16,3031,2095,514,850,252,288,145,27,19,209.71
2022-12-16,3032,4696,574,1447,475,515,220,33,17,277.06
2022-12-16,3033,2348,67,79,34,253,33,8,6,23.22
2022-12-16,3034,4175,215,584,75,1989,273,79,56,47.28
2022-12-16,3035,2313,266,478,87,459,72,14,10,28.23
2022-12-16,3036,3162,276,532,92,337,53,7,6,84.66
2022-12-16,3037,3428,928,1222,102,2641,503,174,172,217.93
2022-12-16,3038,3000,146,394,54,684,79,68,59,71.54
2022-12-16,3039,1494,8,12,0,233,27,6,4,3.89
2022-12-16,3040,222,2,4,0,40,4,0,0,0.55
2022-12-16,3041,3929,248,251,5,419,49,10,5,86.66
2022-12-16,3042,3745,40,28,5,537,58,7,4,8.43
2022-12-16,3043,469,11,11,1,107,40,8,4,3.96
2022-12-16,3044,4415,451,199,0,545,103,30,30,35.55
2022-12-16,3045,4965,368,764,150,556,190,157,79,98.08
2022-12-16,3046,4400,783,924,199,1830,1642,354,297,105.44
2022-12-16,3047,398,79,63,12,48,6,0,0,32.88
2022-12-16,3048,1208,176,240,100,299,39,3,3,43.25
2022-12-16,3049,1343,173,200,63,247,195,24,18,57.36
2022-12-16,3050,2461,616,1546,374,1132,271,54,45,188.79
2022-12-17,3001,224,22,19,0,57,55,9,6,9.08
2022-12-17,3002,1517,285,770,5,316,91,15,15,127.85
2022-12-17,3003,4322,183,177,38,3143,445,46,31,91.73
2022-12-17,3004,1789,555,767,88,201,22,7,4,103.92
2022-12-17,3005,1970,205,48,3,301,37,34,28,31.05
2022-12-17,3006,3445,954,1635,378,1092,126,20,10,179.76
2022-12-17,3007,616,188,314,26,108,57,11,5,11.98
2022-12-17,3008,807,56,109,27,89,88,37,28,13.68
2022-12-17,3009,4413,718,1675,51,1076,130,64,51,86.36
2022-12-17,3010,105,5,24,8,15,2,0,0,2.39
2022-12-17,3011,2997,96,103,26,375,58,28,21,15.6
2022-12-17,3012,1911,60,134,61,478,68,7,7,16.08
2022-12-17,3013,4340,1,3,1,956,165,20,15,0.79
2022-12-17,3014,4399,626,89,39,1884,352,93,93,136.24
2022-12-17,3015,3406,775,2679,573,642,468,59,30,153.92
2022-12-17,3016,4278,32,21,1,749,117,19,11,14.43
2022-12-17,3017,421,93,94,11,44,41,8,7,21.33
2022-12-17,3018,1833,84,271,61,633,71,30,16,35.39
2022-12-17,3019,2794,143,77,0,551,106,51,39,26.16
2022-12-17,3020,392,11,55,11,61,11,2,2,3.72
2022-12-17,3021,3904,264,957,419,496,50,14,12,119.18
2022-12-17,3022,4203,577,363,77,979,109,17,9,283.38
2022-12-17,3023,3078,546,737,276,1250,151,26,20,193.81
2022-12-17,3024,3997,382,999,23,1684,422,49,39,74.92
2022-12-17,3025,695,63,79,16,240,40,5,5,17.92
2022-12-17,3026,2980,382,667,127,360,60,6,6,150.03
2022-12-17,3027,1472,691,29,13,167,37,4,4,38.76
2022-12-17,3028,2579,239,265,78,414,335,80,73,93.39
2022-12-17,3029,2246,46,32,10,1564,303,50,38,8.06
2022-12-17,3030,1776,33,84,35,218,25,2,2,8.37
2022-12-17,3031,1235,113,128,30,487,54,6,4,37.0
2022-12-17,3032,4074,1359,3506,502,774,235,46,30,611.44
2022-12-17,3033,1129,152,29,7,205,37,6,3,65.41
2022-12-17,3034,4100,184,118,6,684,509,58,36,64.52
2022-12-17,3035,100,34,37,8,38,7,4,3,10.67
2022-12-17,3036,4954,230,329,25,676,76,8,7,95.34
2022-12-17,3037,844,23,58,5,137,93,21,16,6.42
2022-12-17,3038,4964,578,19,0,819,301,259,226,226.31
2022-12-17,3039,3800,163,4,0,1856,259,36,25,24.49
2022-12-17,3040,3195,846,2210,387,2667,537,65,33,75.82
2022-12-17,3041,3196,285,90,17,3009,1146,202,108,95.67
2022-12-17,3042,2644,382,1040,514,305,200,21,12,151.29
2022-12-17,3043,3289,799,1017,333,440,88,28,26,180.6
2022-12-17,3044,4050,665,256,88,1345,183,19,12,331.15
2022-12-17,3045,480,42,32,0,121,24,5,4,10.07
2022-12-17,3046,4075,917,755,321,422,183,151,118,98.58
2022-12-17,3047,2419,248,252,12,345,45,5,2,29.27
2022-12-17,3048,2634,151,310,53,432,48,12,6,16.28
2022-12-17,3049,4669,165,220,67,820,277,65,48,26.44
2022-12-17,3050,4608,385,1384,149,3972,1456,173,155,124.53
2022-12-18,3001,818,14,41,13,345,57,8,4,2.98
2022-12-18,3002,4921,319,392,19,1110,136,17,11,47.75
2022-12-18,3003,3334,65,258,68,1002,677,74,61,8.36
2022-12-18,3004,1442,182,263,57,418,121,22,14,66.51
2022-12-18,3005,3731,30,80,20,541,134,30,22,11.18
2022-12-18,3006,3972,18,3,0,704,73,10,9,9.96
2022-12-18,3007,4032,147,675,136,490,62,6,6,51.02
2022-12-18,3008,3501,29,6,0,439,279,33,22,8.18
2022-12-18,3009,1182,341,251,20,124,42,41,34,126.79
2022-12-18,3010,3834,152,239,12,671,230,32,17,71.31
2022-12-18,3011,4996,291,343,37,1108,233,35,18,112.95
2022-12-18,3012,2602,547,1800,577,851,111,52,45,62.26
2022-12-18,3013,399,8,29,8,119,13,12,12,3.14
2022-12-18,3014,4893,1161,2224,1069,1469,212,70,46,331.93
2022-12-18,3015,2045,59,79,13,1490,815,171,162,11.71
2022-12-18,3016,1002,185,357,0,116,36,6,4,53.75
2022-12-18,3017,3626,137,178,66,701,99,33,21,64.24
2022-12-18,3018,3172,678,1782,21,2017,219,39,25,121.45
2022-12-18,3019,3815,109,224,38,513,191,49,30,41.75
2022-12-18,3020,3879,538,165,45,435,114,22,20,101.65
2022-12-18,3021,3884,369,583,111,815,108,24,17,81.02
2022-12-18,3022,1917,155,20,2,205,25,6,6,21.28
2022-12-18,3023,2214,24,20,2,677,76,9,5,2.63
2022-12-18,3024,968,307,193,23,125,39,7,4,154.25
2022-12-18,3025,3246,395,765,28,399,151,33,30,139.47
2022-12-18,3026,632,40,50,5,66,9,3,1,2.69
2022-12-18,3027,945,2,1,0,104,19,3,1,0.36
2022-12-18,3028,2558,622,2641,466,867,198,173,149,148.02
2022-12-18,3029,4165,107,373,177,3639,557,60,45,16.9
2022-12-18,3030,4968,483,1487,388,529,145,46,23,208.45
2022-12-18,3031,490,5,6,0,61,10,2,1,2.17
2022-12-18,3032,4492,950,209,35,607,64,6,6,382.56
2022-12-18,3033,366,6,19,5,41,4,2,1,1.11
2022-12-18,3034,4363,1791,4709,1496,2636,349,61,57,757.96
2022-12-18,3035,4818,805,3743,444,3633,512,86,72,364.14
2022-12-18,3036,4427,358,259,62,3942,3201,362,272,121.76
2022-12-18,3037,945,139,96,8,267,34,7,4,30.55
2022-12-18,3038,3673,32,70,12,438,85,48,28,12.46
2022-12-18,3039,1180,43,55,9,134,13,2,1,13.59
2022-12-18,3040,3827,162,579,178,425,62,9,5,50.11
2022-12-18,3041,2673,420,745,126,272,196,22,16,34.6
2022-12-18,3042,4527,401,47,10,670,75,8,7,37.92
2022-12-18,3043,2032,81,295,25,386,268,52,40,15.64
2022-12-18,3044,297,6,1,0,70,8,1,1,2.62
2022-12-18,3045,2635,174,330,9,1004,515,92,91,44.39
2022-12-18,3046,4457,16,9,2,558,55,6,4,7.19
2022-12-18,3047,1957,124,243,52,198,20,2,2,34.1
2022-12-18,3048,2139,144,600,30,554,93,12,8,65.79
2022-12-18,3049,2440,960,1148,320,277,238,23,11,257.3
2022-12-18,3050,1714,75,237,84,182,45,7,6,23.12
2022-12-19,3001,1001,106,11,3,164,17,2,2,9.51
2022-12-19,3002,2604,404,501,162,462,104,10,9,147.0
2022-12-19,3003,673,21,10,4,593,68,22,13,1.52
2022-12-19,3004,155,26,70,12,51,7,6,4,6.76
2022-12-19,3005,804,114,215,24,116,13,1,1,22.26
2022-12-19,3006,941,78,291,71,138,15,14,13,4.37
2022-12-19,3007,3792,197,385,135,429,85,9,6,100.16
2022-12-19,3008,3809,251,233,23,738,284,33,20,121.12
2022-12-19,3009,2410,65,240,11,328,43,9,4,30.55
2022-12-19,3010,2301,127,184,74,307,31,12,8,49.53
2022-12-19,3011,3818,303,238,56,438,84,33,27,86.23
2022-12-19,3012,1274,126,443,122,510,52,25,15,21.06
2022-12-19,3013,1362,88,157,2,368,47,6,5,27.68
2022-12-19,3014,2273,343,449,119,615,97,11,5,73.58
2022-12-19,3015,526,62,75,9,107,31,3,2,20.6
2022-12-19,3016,249,46,11,3,30,3,0,0,12.58
2022-12-19,3017,3648,578,83,16,466,50,5,2,287.67
2022-12-19,3018,431,74,203,14,70,14,2,1,31.51
2022-12-19,3019,4932,226,656,195,552,354,115,82,72.43
2022-12-19,3020,2861,195,581,57,715,286,217,213,21.48
2022-12-19,3021,2285,171,492,225,258,39,7,6,14.46
2022-12-19,3022,2739,454,670,58,587,91,14,11,112.54
2022-12-19,3023,449,19,25,2,70,18,10,8,5.78
2022-12-19,3024,3712,291,681,175,1022,828,720,486,46.65
2022-12-19,3025,4080,518,682,12,414,41,7,6,158.75
2022-12-19,3026,1486,205,303,11,315,255,123,69,41.8
2022-12-19,3027,923,2,3,1,116,16,2,2,0.51
2022-12-19,3028,4695,196,968,311,910,422,42,32,90.87
2022-12-19,3029,2205,126,317,38,248,24,4,4,23.49
2022-12-19,3030,1228,336,79,0,203,117,115,84,131.54
2022-12-19,3031,1910,739,2356,322,711,117,13,8,345.35
2022-12-19,3032,1829,89,74,10,699,107,17,12,39.52
2022-12-19,3033,1771,171,246,48,201,20,4,3,19.67
2022-12-19,3034,1194,43,95,16,190,32,23,13,5.46
2022-12-19,3035,4210,85,125,3,655,160,34,29,16.21
2022-12-19,3036,3893,59,6,0,947,439,211,129,22.0
2022-12-19,3037,2439,586,1416,466,846,107,12,8,281.77
2022-12-19,3038,949,41,99,29,294,34,5,4,6.3
2022-12-19,3039,2437,145,304,102,396,51,7,4,33.17
2022-12-19,3040,3962,583,1233,214,448,240,25,22,136.61
2022-12-19,3041,3020,151,9,2,389,51,21,16,9.81
2022-12-19,3042,3249,8,7,2,484,145,19,9,1.84
2022-12-19,3043,4211,128,102,20,3840,682,682,516,8.56
2022-12-19,3044,1772,72,73,5,523,65,53,44,15.55
2022-12-19,3045,4731,551,1608,495,503,89,12,8,275.65
2022-12-19,3046,3683,594,1727,166,706,177,58,36,206.13
2022-12-19,3047,3313,283,995,155,364,250,46,43,63.5
2022-12-19,3048,670,229,103,50,134,113,17,16,89.93
2022-12-19,3049,3891,364,145,45,1338,197,42,21,165.2
2022-12-19,3050,4948,502,1043,46,1536,1252,252,245,172.75
2022-12-20,3001,1668,103,5,1,196,28,3,2,13.54
2022-12-20,3002,1367,16,7,0,186,32,3,2,5.91
2022-12-20,3003,3762,284,410,113,554,70,13,8,31.27
2022-12-20,3004,2595,801,461,212,432,49,6,4,45.47
2022-12-20,3005,1916,80,22,3,280,117,30,25,23.1
2022-12-20,3006,2620,5,8,1,482,160,34,32,0.95
2022-12-20,3007,3193,349,383,79,376,45,5,4,61.29
2022-12-20,3008,3475,116,292,62,372,114,52,28,26.15
2022-12-20,3009,2164,39,52,14,245,45,5,5,8.73
2022-12-20,3010,4136,199,519,211,907,192,24,18,12.23
2022-12-20,3011,3194,141,150,49,1469,156,62,40,14.96
2022-12-20,3012,438,35,42,13,202,149,18,15,12.46
2022-12-20,3013,1235,80,12,0,678,77,29,27,34.72
2022-12-20,3014,4415,29,65,8,2763,1842,307,280,15.86
2022-12-20,3015,491,54,151,63,98,20,2,1,4.25
2022-12-20,3016,3969,115,128,25,1290,137,33,32,30.03
2022-12-20,3017,3444,592,267,31,347,56,46,38,170.65
2022-12-20,3018,1998,437,474,99,260,52,8,6,134.14
2022-12-20,3019,3520,1089,4731,1307,1068,194,106,77,460.69
2022-12-20,3020,2571,22,42,7,262,61,47,24,11.18
2022-12-20,3021,2505,758,3657,1771,1367,213,42,30,92.68
2022-12-20,3022,3350,77,101,6,558,389,42,25,23.99
2022-12-20,3023,2711,456,1133,262,561,76,9,4,196.32
2022-12-20,3024,311,26,54,12,153,16,7,7,7.81
2022-12-20,3025,4925,6,5,0,1137,516,173,93,6.45
2022-12-20,3026,1591,146,56,10,515,71,26,25,63.43
2022-12-20,3027,2265,44,86,13,603,60,12,9,18.83
2022-12-20,3028,2125,304,573,271,303,132,30,16,126.02
2022-12-20,3029,2222,1095,219,27,360,67,9,4,150.05
2022-12-20,3030,1165,83,269,63,157,18,2,1,24.54
2022-12-20,3031,1448,27,18,2,734,81,9,9,10.25
2022-12-20,3032,3782,448,1728,416,1867,447,120,95,74.75
2022-12-20,3033,4115,441,1250,365,449,67,7,4,43.27
2022-12-20,3034,2179,99,382,26,699,264,110,62,47.58
2022-12-20,3035,2844,621,640,23,1338,190,30,28,65.66
2022-12-20,3036,158,30,48,1,19,2,0,0,9.13
2022-12-20,3037,4664,352,240,50,2680,632,138,83,127.99
2022-12-20,3038,3706,1135,706,12,724,556,400,212,186.79
2022-12-20,3039,2540,257,278,59,374,123,15,10,61.11
2022-12-20,3040,279,15,45,13,44,6,1,0,2.77
2022-12-20,3041,1671,298,217,68,258,26,9,9,123.08
2022-12-20,3042,4390,1737,3716,1708,2062,207,82,63,321.02
2022-12-20,3043,759,71,160,52,691,89,86,82,12.09
2022-12-20,3044,4214,195,401,121,1556,382,46,40,45.31
2022-12-20,3045,337,95,104,30,128,19,6,6,10.54
2022-12-20,3046,3211,438,1681,523,526,102,11,7,131.66
2022-12-20,3047,3014,151,109,32,1346,1316,1195,840,21.18
2022-12-20,3048,4354,409,336,109,2513,1520,214,122,56.97
2022-12-20,3049,552,89,309,23,86,10,2,2,41.7
2022-12-20,3050,4185,849,3186,527,442,60,20,10,299.88
2022-12-21,3001,1002,229,208,104,198,37,7,6,110.94
2022-12-21,3002,574,60,29,5,109,26,3,2,14.56
2022-12-21,3003,2742,427,1463,339,668,215,25,12,116.03
2022-12-21,3004,4920,480,1067,122,2802,394,149,117,89.64
2022-12-21,3005,3098,355,679,7,881,212,37,33,31.28
2022-12-21,3006,1445,193,396,69,354,116,16,8,53.54
2022-12-21,3007,3061,66,67,32,702,637,86,60,10.47
2022-12-21,3008,2443,129,310,23,376,82,33,27,58.94
2022-12-21,3009,678,33,31,9,124,13,4,2,2.87
2022-12-21,3010,790,362,159,51,342,38,6,4,112.67
2022-12-21,3011,2859,611,175,16,474,59,19,10,119.91
2022-12-21,3012,4857,624,13,2,507,234,73,71,261.07
2022-12-21,3013,4062,388,266,110,1297,313,49,37,151.2
2022-12-21,3014,3937,307,394,46,725,97,13,8,51.24
2022-12-21,3015,1401,124,146,57,598,107,43,37,23.81
2022-12-21,3016,3523,35,61,19,383,81,81,62,5.61
2022-12-21,3017,3688,37,17,3,2812,355,161,149,9.54
2022-12-21,3018,1362,633,1338,102,262,26,4,4,122.51
2022-12-21,3019,1130,114,158,29,125,52,6,5,30.61
2022-12-21,3020,3661,350,547,168,2225,351,65,55,36.11
2022-12-21,3021,2426,585,1013,129,303,39,4,2,192.32
2022-12-21,3022,2778,132,347,70,1044,334,107,106,23.21
2022-12-21,3023,4593,673,596,161,747,85,21,10,315.04
2022-12-21,3024,902,99,278,58,102,25,7,4,23.61
2022-12-21,3025,127,11,7,2,14,7,0,0,2.93
2022-12-21,3026,4727,155,11,2,800,111,42,42,37.78
2022-12-21,3027,3905,541,503,211,3585,852,105,88,70.54
2022-12-21,3028,4297,28,70,4,1783,615,491,469,9.74
2022-12-21,3029,1958,102,131,31,209,181,23,15,40.05
2022-12-21,3030,4803,61,171,53,1648,183,101,98,30.55
2022-12-21,3031,3213,357,899,255,351,62,50,38,109.86
2022-12-21,3032,3820,8,19,2,448,96,12,7,4.16
2022-12-21,3033,3253,868,1579,395,2528,292,54,49,363.95
2022-12-21,3034,3742,92,138,10,384,118,22,20,9.48
2022-12-21,3035,940,113,182,38,211,21,4,2,56.74
2022-12-21,3036,1314,91,133,29,244,74,15,10,19.2
2022-12-21,3037,4074,994,932,184,1988,226,88,71,383.78
2022-12-21,3038,409,39,8,1,42,6,0,0,10.42
2022-12-21,3039,2098,231,252,38,259,49,40,21,75.02
2022-12-21,3040,3056,605,51,19,430,105,43,38,100.64
2022-12-21,3041,1140,166,232,20,118,13,2,2,65.44
2022-12-21,3042,2126,223,606,128,786,195,37,33,77.88
2022-12-21,3043,667,28,56,4,158,26,7,3,12.36
2022-12-21,3044,4601,373,530,152,1012,207,30,24,139.78
2022-12-21,3045,3183,66,83,4,334,52,7,3,24.6
2022-12-21,3046,989,83,143,14,304,35,9,4,32.91
2022-12-21,3047,3862,260,184,40,432,199,22,14,108.01
2022-12-21,3048,3325,264,925,175,372,41,5,4,99.12
2022-12-21,3049,2708,430,977,95,316,80,24,17,124.42
2022-12-21,3050,2987,186,541,10,360,84,18,9,85.93
2022-12-22,3001,1056,9,32,2,287,34,33,18,4.04
2022-12-22,3002,4963,213,88,24,676,512,77,75,80.1
2022-12-22,3003,1830,707,2497,755,376,57,25,19,192.9
2022-12-22,3004,3621,444,624,38,1386,224,49,26,85.83
2022-12-22,3005,4059,336,836,106,978,115,22,20,60.64
2022-12-22,3006,968,46,8,2,164,23,4,2,21.85
2022-12-22,3007,3162,188,263,13,1113,298,43,41,21.35
2022-12-22,3008,865,115,110,34,498,50,10,7,43.44
2022-12-22,3009,2415,373,696,132,486,393,45,24,108.01
2022-12-22,3010,4718,17,1,0,822,352,214,172,8.23
2022-12-22,3011,867,101,89,16,110,12,5,5,5.89
2022-12-22,3012,1732,150,330,103,1731,458,111,71,31.6
2022-12-22,3013,2677,89,366,38,1470,870,124,75,9.95
2022-12-22,3014,2677,273,509,135,371,37,4,2,32.85
2022-12-22,3015,2227,81,80,13,365,65,12,10,17.37
2022-12-22,3016,3402,76,73,4,468,57,40,22,13.48
2022-12-22,3017,2818,97,12,0,405,186,50,36,14.57
2022-12-22,3018,2117,242,677,163,524,80,15,14,39.72
2022-12-22,3019,2019,888,1632,119,405,251,67,44,339.49
2022-12-22,3020,193,5,11,1,186,26,25,13,2.1
2022-12-22,3021,1415,98,53,15,759,84,12,6,20.62
2022-12-22,3022,3705,223,595,27,400,49,7,7,60.16
2022-12-22,3023,4706,361,1255,345,1443,918,182,147,165.57
2022-12-22,3024,4472,75,308,5,862,124,31,30,38.88
2022-12-22,3025,3306,39,50,7,453,95,51,35,12.39
2022-12-22,3026,4874,56,57,27,818,297,49,33,26.17
2022-12-22,3027,2193,1018,814,61,450,108,14,14,239.48
2022-12-22,3028,3689,62,83,13,601,297,284,264,30.64
2022-12-22,3029,3854,396,97,9,408,55,7,4,195.1
2022-12-22,3030,903,125,53,6,202,25,12,12,46.86
2022-12-22,3031,1723,192,615,187,310,115,37,31,17.74
2022-12-22,3032,2050,1,2,0,784,87,37,34,0.98
2022-12-22,3033,1249,201,833,67,237,32,14,13,48.97
2022-12-22,3034,2089,249,755,309,483,58,39,26,69.26
2022-12-22,3035,1219,14,33,9,473,52,8,8,2.64
2022-12-22,3036,411,7,14,5,70,10,2,2,0.77
2022-12-22,3037,2731,90,30,7,897,105,48,24,13.17
2022-12-22,3038,2168,100,167,2,323,220,33,23,11.92
2022-12-22,3039,4187,360,444,55,1529,198,58,45,178.85
2022-12-22,3040,2529,580,1406,266,2424,301,40,37,111.0
2022-12-22,3041,1405,95,238,74,225,25,2,1,22.51
2022-12-22,3042,2261,86,154,27,686,573,141,79,32.51
2022-12-22,3043,417,80,33,0,53,7,1,0,25.92
2022-12-22,3044,3331,289,656,68,423,42,22,19,133.42
2022-12-22,3045,1372,111,408,32,292,29,3,2,10.07
2022-12-22,3046,3433,312,479,87,472,56,6,4,146.96
2022-12-22,3047,2453,211,340,148,261,240,68,66,69.82
2022-12-22,3048,1937,597,2887,1407,299,42,8,8,141.29
2022-12-22,3049,4157,673,29,0,638,103,11,6,220.83
2022-12-22,3050,1441,146,113,22,288,70,14,9,33.15
2022-12-23,3001,4626,1230,4607,983,633,110,12,11,327.11
2022-12-23,3002,798,31,60,15,229,38,5,5,9.23
2022-12-23,3003,1426,133,244,50,186,18,3,2,46.59
2022-12-23,3004,3699,866,1861,154,1767,674,279,155,213.81
2022-12-23,3005,3282,358,1400,143,353,88,41,22,133.36
2022-12-23,3006,3042,73,37,10,1101,202,170,112,29.11
2022-12-23,3007,578,54,167,20,572,479,62,42,23.39
2022-12-23,3008,4918,101,192,30,607,74,19,13,36.69
2022-12-23,3009,3710,521,888,149,383,40,5,5,191.01
2022-12-23,3010,437,32,112,30,67,58,6,3,3.39
2022-12-23,3011,2088,418,499,45,216,57,7,7,179.34
2022-12-23,3012,692,41,119,10,88,56,26,18,7.08
2022-12-23,3013,2968,468,79,10,734,91,23,21,94.87
2022-12-23,3014,3967,326,6,0,450,55,13,6,98.6
2022-12-23,3015,3960,253,760,324,633,70,18,11,103.17
2022-12-23,3016,840,97,241,54,244,50,10,5,14.7
2022-12-23,3017,2867,192,166,16,335,46,13,13,20.88
2022-12-23,3018,4231,172,188,0,2634,451,45,34,37.76
2022-12-23,3019,2941,324,20,0,959,188,26,13,114.4
2022-12-23,3020,1568,10,34,6,340,70,10,8,2.21
2022-12-23,3021,1872,62,119,11,208,87,15,15,15.56
2022-12-23,3022,832,31,54,3,352,41,14,7,8.25
2022-12-23,3023,2934,267,790,182,1627,291,45,29,100.82
2022-12-23,3024,2486,421,1548,128,829,585,65,57,209.71
2022-12-23,3025,2332,22,25,10,256,33,9,8,10.08
2022-12-23,3026,2107,500,448,103,1182,135,16,8,190.88
2022-12-23,3027,1778,52,78,2,198,93,10,9,24.83
2022-12-23,3028,418,60,53,7,351,63,11,11,24.54
2022-12-23,3029,2810,237,89,17,317,308,209,178,37.85
2022-12-23,3030,1238,5,5,0,531,233,141,125,2.85
2022-12-23,3031,2200,500,288,33,243,28,2,1,106.07
2022-12-23,3032,4372,640,3071,254,879,374,73,61,97.51
2022-12-23,3033,3209,502,926,129,350,49,5,2,225.62
2022-12-23,3034,3263,529,1,0,768,100,14,10,139.46
2022-12-23,3035,127,3,5,1,61,23,5,2,1.48
2022-12-23,3036,1426,183,57,15,178,26,2,1,36.25
2022-12-23,3037,4561,154,262,79,458,49,12,10,73.8
2022-12-23,3038,4822,564,1423,438,586,60,13,12,122.86
2022-12-23,3039,4794,459,1257,450,1875,423,81,62,202.21
2022-12-23,3040,3674,28,41,10,1475,295,91,70,6.5
2022-12-23,3041,653,32,93,8,541,98,12,12,13.08
2022-12-23,3042,2417,36,108,28,590,65,29,18,17.05
2022-12-23,3043,1445,188,879,44,1098,1075,131,79,34.47
2022-12-23,3044,2928,379,1160,142,361,77,11,7,103.12
2022-12-23,3045,3344,480,886,200,409,81,16,10,177.57
2022-12-23,3046,3727,260,348,112,517,62,6,5,22.94
2022-12-23,3047,984,7,14,1,147,30,30,27,2.33
2022-12-23,3048,2079,151,194,28,342,128,15,13,10.59
2022-12-23,3049,3070,315,715,215,758,423,48,24,104.27
2022-12-23,3050,4179,191,4,0,3687,410,45,32,21.86
2022-12-24,3001,4741,839,3064,324,761,138,48,47,243.38
2022-12-24,3002,1873,333,709,118,331,129,15,9,155.01
2022-12-24,3003,4040,118,17,1,505,126,25,16,37.59
2022-12-24,3004,4108,223,109,32,704,91,19,9,41.07
2022-12-24,3005,3156,58,157,65,1645,171,33,22,23.99
2022-12-24,3006,498,138,208,15,180,139,19,11,49.89
2022-12-24,3007,2799,200,328,133,301,156,101,99,91.66
2022-12-24,3008,1872,868,1648,533,587,137,15,7,54.53
2022-12-24,3009,1246,153,256,40,854,178,25,18,12.04
2022-12-24,3010,3194,185,349,4,425,130,15,11,24.99
2022-12-24,3011,320,76,144,3,44,12,2,1,22.04
2022-12-24,3012,1023,159,59,15,197,39,4,4,47.5
2022-12-24,3013,2251,218,686,188,320,36,5,4,81.32
2022-12-24,3014,3157,165,369,7,2231,364,181,90,44.33
2022-12-24,3015,1745,193,363,85,184,31,3,3,96.67
2022-12-24,3016,2663,24,26,8,478,216,36,35,9.2
2022-12-24,3017,1393,157,489,190,164,97,12,6,11.67
2022-12-24,3018,202,10,26,3,28,7,2,1,1.19
2022-12-24,3019,537,65,81,13,53,5,0,0,17.43
2022-12-24,3020,1416,150,4,0,635,79,54,29,21.02
2022-12-24,3021,1762,201,307,63,258,68,8,4,35.62
2022-12-24,3022,114,4,11,2,14,3,1,0,0.3
2022-12-24,3023,567,38,5,0,74,8,0,0,13.1
2022-12-24,3024,1024,384,951,199,253,60,10,8,92.05
2022-12-24,3025,4972,408,590,63,743,172,59,44,66.96
2022-12-24,3026,1526,34,77,19,251,59,8,6,8.45
2022-12-24,3027,2853,275,85,20,2627,490,223,128,77.35
2022-12-24,3028,3483,171,571,60,873,136,33,20,85.91
2022-12-24,3029,4780,342,536,92,614,61,18,11,84.36
2022-12-24,3030,4877,130,86,12,559,93,11,6,29.61
2022-12-24,3031,4186,253,434,17,599,71,15,7,58.84
2022-12-24,3032,2657,108,117,19,1870,516,429,241,40.33
2022-12-24,3033,2460,128,261,53,498,418,42,22,45.27
2022-12-24,3034,4105,657,612,2,636,433,78,67,289.92
2022-12-24,3035,2879,298,122,4,2541,427,326,291,131.6
2022-12-24,3036,2392,75,73,15,248,25,2,2,27.34
2022-12-24,3037,3669,272,243,22,396,49,29,16,42.14
2022-12-24,3038,904,272,870,36,129,32,29,18,102.57
2022-12-24,3039,4292,442,837,238,717,289,118,79,192.38
2022-12-24,3040,1437,221,1022,324,1269,150,56,56,78.76
2022-12-24,3041,252,26,79,17,30,5,0,0,8.55
2022-12-24,3042,3189,247,393,82,371,42,13,13,44.57
2022-12-24,3043,3217,280,49,16,545,412,49,30,118.81
2022-12-24,3044,2424,236,192,46,466,72,9,8,81.17
2022-12-24,3045,4098,151,204,62,418,46,6,3,28.64
2022-12-24,3046,402,77,84,32,322,61,24,22,18.76
2022-12-24,3047,3486,1177,5448,1655,2415,247,25,19,397.03
2022-12-24,3048,4168,217,375,105,418,77,11,7,87.1
2022-12-24,3049,749,58,234,63,174,45,13,8,12.54
2022-12-24,3050,3641,231,585,158,2423,475,48,30,46.83
2022-12-25,3001,2507,277,214,14,307,30,7,5,71.65
2022-12-25,3002,2521,75,17,5,599,90,11,6,26.91
2022-12-25,3003,1104,60,20,0,372,67,7,4,15.36
2022-12-25,3004,3412,206,86,2,659,89,12,8,103.37
2022-12-25,3005,3758,4,1,0,407,224,27,17,3.06
2022-12-25,3006,1782,12,24,8,419,96,32,32,7.41
2022-12-25,3007,153,9,34,11,17,1,0,0,3.9
2022-12-25,3008,272,8,6,1,43,5,0,0,2.76
2022-12-25,3009,3629,44,136,45,583,191,20,13,18.65
2022-12-25,3010,1620,620,784,180,224,23,10,10,58.74
2022-12-25,3011,2502,692,965,270,993,155,26,26,157.34
2022-12-25,3012,664,25,25,1,215,31,4,4,6.43
2022-12-25,3013,2317,50,53,15,683,97,18,13,23.04
2022-12-25,3014,1183,89,30,0,168,18,8,7,36.25
2022-12-25,3015,4924,511,126,0,653,220,28,24,232.73
2022-12-25,3016,1035,69,44,5,134,33,5,4,20.18
2022-12-25,3017,3432,392,1503,133,428,127,15,10,112.08
2022-12-25,3018,1227,85,368,65,489,60,30,26,35.76
2022-12-25,3019,1448,51,11,2,176,40,12,7,17.77
2022-12-25,3020,2653,570,928,285,1826,317,135,116,92.48
2022-12-25,3021,1460,50,109,32,247,34,4,4,16.71
